dataset,model,optimizer,seed,final_test_acc,final_loss,run_signature,completed
Robustness,Rosenbrock,SAM_SGD_start4,42,,0.11416757851839066,f2544bd71ee76a92199e6192f2a46610ae5a94de61320fae07ee58ae902d7bd3,True
Robustness,Rosenbrock,SAM_SGD_start5,42,,0.655799388885498,12abb22c29466efa969dc9fc1b8bae8e9237725b17e40da50c14e9ad45ad7d0e,True
Robustness,Rosenbrock,SAM_SGD_start6,42,,0.2834111154079437,9b233573be75abb2d979fadacc8b7ba3403287cc60e5557ca4979290b5c3a9f7,True
Robustness,Rosenbrock,SAM_SGD_start7,42,,0.0,5a8d4d478546ad8ae46d2795469134dc07d3867807f1e2c67a4668feca1b5337,True
Robustness,Rosenbrock,SAM_SGD_start8,42,,0.1193513497710228,1978f78ac5ac956b782c3619915e9a5a60db29ee9a6ad46b21036b198e179979,True
Robustness,Rosenbrock,SAM_SGD_start9,42,,0.26087185740470886,ad5663445804bad31328c6ac7dcbe0a0259d05c0cdb0ee9b0edcf16ebbc9b61a,True
Robustness,Rosenbrock,SAM_Adam_start0,42,,0.008722423575818539,4297b660e0623243a022498eb373714f8d1a8dfeed1d7cf8d4abf0ce76c0a890,True
Robustness,Rosenbrock,SAM_Adam_start1,42,,0.011822768487036228,9bdd7ac202c9ff7a03d1ba9b8fa466d45ad04446131bc3594b886dc4b3469d38,True
Robustness,Rosenbrock,SAM_Adam_start2,42,,0.034497011452913284,3624d39cac6f735c61a90d1912a18cbfdfcf4448a5ea0fa8c3327e45826a69fa,True
Robustness,Rosenbrock,SAM_Adam_start3,42,,0.017284002155065536,d270ccc6adba984dc689d29e45961fb6b299b072d36a120c41475176e3bd2c52,True
Robustness,Rosenbrock,SAM_Adam_start4,42,,0.1292017698287964,43c2ecde68180d72f2184bd79f1c4333d0c39bfe86499c92c878ad95844c6df5,True
Robustness,Rosenbrock,SAM_Adam_start5,42,,0.024545788764953613,a252aeb471319b46189be2cd4fbb71bfa7392e80c211d5395366211c0e61e36a,True
Robustness,Rosenbrock,SAM_Adam_start6,42,,0.27884307503700256,3252dc83e0314f9edc389ee21a63f15a844347b6a21868e6f858b9efb35a57ea,True
Robustness,Rosenbrock,SAM_Adam_start7,42,,0.0,082789fbc6a29d537e3750138576a2c4c432bfdaf77def8dd5eed8c35df1926e,True
Robustness,Rosenbrock,SAM_Adam_start8,42,,0.009524887427687645,740b4c83a246f0856954cca64d79cb437d2d93a399c854b5286193eecee5c614,True
Robustness,Rosenbrock,SAM_Adam_start9,42,,0.09727723896503448,571cb6f501bf0517cbff7e663cd5880db58a6abd29c9f710d5a0ff733ed7bcff,True
Robustness,Rosenbrock,SGD_start0,123,,0.022134898230433464,5b337e19e4aafb6e5d7e9b94682bc2a4e6685b5153edb71edfbf6fade2923ac2,True
Robustness,Rosenbrock,SGD_start1,123,,0.1313064843416214,3db80fc91b59360275f7f5d6bc6cde16d8c57de0da21dd4b8ed8a92b8eda2acd,True
Robustness,Rosenbrock,SGD_start2,123,,0.010314838960766792,05bd2eb479f2007e4383a8547ab7715c5e5622aadf9dadc3fab83635f209d9fe,True
Robustness,Rosenbrock,SGD_start3,123,,0.8264845609664917,c2edd16ddae37c1e4c752607c39b3c73fdfcded595809ad6e5edb08e34b679c6,True
Robustness,Rosenbrock,SGD_start4,123,,0.05633147433400154,d25192d9ffbf4dcba4627e9673aed7d90b86ccf368769f31ff0420585be675d7,True
Robustness,Rosenbrock,SGD_start5,123,,0.8297846913337708,4f0cf9faa9131415b027138c8c7e8d1e884fba16b854e9b36e740e708c18afbf,True
Robustness,Rosenbrock,SGD_start6,123,,1.0593403577804565,29cc09ee49c0c1c34bb664260bd709122b214913152cdf108f1971f7e03def2a,True
Robustness,Rosenbrock,SGD_start7,123,,0.0,06974dfec4f4ed02b44275a23cdd3876b6f2a4e70d60518b30abb95d68f02b23,True
Robustness,Rosenbrock,SGD_start8,123,,0.010028282180428505,2cbd7cf40f5d0d999bedcaaea690767b92b5736027eb460dec6995f6b1b6f934,True
Robustness,Rosenbrock,SGD_start9,123,,0.12084688991308212,57892eba6897604842d207d94d94e9dc64a5d74e3e990122ecdb53e90dc63f05,True
Robustness,Rosenbrock,SGD_Momentum_start0,123,,0.6433355808258057,a2aeba57fd8c8c9ff957c2e6574213d07bd8574c7994854efc27c7569a35785c,True
Robustness,Rosenbrock,SGD_Momentum_start1,123,,7.090969302225858e-05,95debe4cb315dac7dc2538d9b9fb31453ab7cc6a6a623167df0c17e78b82e073,True
Robustness,Rosenbrock,SGD_Momentum_start2,123,,2.017696351686027e-05,458cd11fa7a077bc82e2611233d5e401f1a01c68b803525e6f82a1476404d6d7,True
Robustness,Rosenbrock,SGD_Momentum_start3,123,,1.0817513465881348,18f29a10aee29b40b476631de3f3c10bf9a654a8e7fc725f8f9bb5c314fe0ead,True
Robustness,Rosenbrock,SGD_Momentum_start4,123,,0.5307701826095581,c8a87d20bccfc6a99a1713fddc2fb17230cf6deb81afd7543a596404f51aae2f,True
Robustness,Rosenbrock,SGD_Momentum_start5,123,,8.017530490178615e-05,422c35c9110d621d7a068b62d95dc7ef6040bf7d57539c3b594d12ffa3e96324,True
Robustness,Rosenbrock,SGD_Momentum_start6,123,,0.7878424525260925,993c1e60a4156de5e5f964083add4bdfd7626d3f2a74c82c5f8ce98cbc0c0eb3,True
Robustness,Rosenbrock,SGD_Momentum_start7,123,,0.0,2f884a8a2856e87b7ae8eff1fc4cd7c5529d678b729f1cc7b29d85ae207d1622,True
Robustness,Rosenbrock,SGD_Momentum_start8,123,,0.3108105957508087,ad6e66d1fa1bf3bbbfe13fb42d93cde06a296ad6ec20356f69397caa657a4cb7,True
Robustness,Rosenbrock,SGD_Momentum_start9,123,,0.13423816859722137,011eec5335e254daebc8d0419ac30b08a4b25ff2536ade1587fb4cc2e897d414,True
Robustness,Rosenbrock,Adam_start0,123,,3.7463755688804667e-06,aa46bf05dd068f114f76fbb01b11f61244a826886b730e7c0e29b685f6ef7f10,True
Robustness,Rosenbrock,Adam_start1,123,,8.86163252289407e-05,14237ec5e57edce281c96cca038f5ee31897c82521210b1f107fabce61410bbc,True
Robustness,Rosenbrock,Adam_start2,123,,0.015473945997655392,fb592dc34bb4752b15ae6c71ad07109e52cc57a6f70e19ae3dcfd3f99642b53b,True
Robustness,Rosenbrock,Adam_start3,123,,6.38204364804551e-05,d33b9fd3d08378f39ad43659cc951f8aec47e10821c46bab01b66aa9bdd67f8e,True
Robustness,Rosenbrock,Adam_start4,123,,8.167057239916176e-05,59bc0104465aacf8d778e40f6d342c92eaccac570ccd22b1d4f0d8dbabac9101,True
Robustness,Rosenbrock,Adam_start5,123,,7.800068124197423e-05,4e3fd6a60fb17c5b1bc9d0849060b4cf675d2546b0c844504304ccff3a9c04ea,True
Robustness,Rosenbrock,Adam_start6,123,,6.162800127640367e-05,3e7098016fd60358e031d0034a769e2f85cd3eee106b6ff04221812bba3a2af8,True
Robustness,Rosenbrock,Adam_start7,123,,0.0,103b4369711acd37093bc748783dc34afde0d0660708b2c2fe5654758388b394,True
Robustness,Rosenbrock,Adam_start8,123,,0.006157862488180399,ea0cbe18c06e6cbc82b69bcdca3670e900dcf54ef521cba2614c01a52c179c1b,True
Robustness,Rosenbrock,Adam_start9,123,,6.70250883558765e-05,3ae91642cf4a14cb8382c2d70e1456ad9dd7c1ad6211920271960d64feb6106a,True
Robustness,Rosenbrock,SAM_SGD_start0,123,,0.3039582371711731,a9228d89af1590f076b246b47fe97d99d42ebe6f28715faa0adc381890c833dd,True
Robustness,Rosenbrock,SAM_SGD_start1,123,,0.05171332508325577,6e6a4258b7556150b81752a442fa1a1efb44a08f20f56546ee3df6cb2092eeab,True
Robustness,Rosenbrock,SAM_SGD_start2,123,,0.06731434911489487,84b98af0f34d8bdf42ab471b12dd9f3a6faf72995295a27cc70ee1709a0a03ca,True
Robustness,Rosenbrock,SAM_SGD_start3,123,,0.0873548686504364,7c3120fb00b00320e20234d4d625179cd6ac1255bbefa4b5cfc93f31352cb710,True
Robustness,Rosenbrock,SAM_SGD_start4,123,,0.11416757851839066,6eab4c9f7ab11851a80cf6addf1a0b54fd808050599178730b8d5269237859b7,True
Robustness,Rosenbrock,SAM_SGD_start5,123,,0.655799388885498,ef3bb1d5e1039c810d3628c88560979a06b2aee2f3893451b197c46d576aacb8,True
Robustness,Rosenbrock,SAM_SGD_start6,123,,0.2834111154079437,4691493657d3b6dc19057536d3a4986d4e01034f3b53e8ff18556b0efe77bb57,True
Robustness,Rosenbrock,SAM_SGD_start7,123,,0.0,a9ec495e422dc4082abd3f0c58e0456b02813176f017c4d62a204bdbb9c96e8a,True
Robustness,Rosenbrock,SAM_SGD_start8,123,,0.1193513497710228,be5a383413f9d28fb4e5d9fce80d8d544d1c1208524027bbd71fea5c72abb33f,True
Robustness,Rosenbrock,SAM_SGD_start9,123,,0.26087185740470886,0825992c9948a088426469cecd4f50cae394294f545cf7cf28f75f712cb48d1a,True
Robustness,Rosenbrock,SAM_Adam_start0,123,,0.008722423575818539,58f86543d3c8d9d9ddf4787ca102a1786bd3511f039a5610e541c9f292b8a903,True
Robustness,Rosenbrock,SAM_Adam_start1,123,,0.011822768487036228,12d5bf350e8c651d4846cc71b4ff681c3d0ec1f791068404fc360de5a724ce9e,True
Robustness,Rosenbrock,SAM_Adam_start2,123,,0.034497011452913284,d8c1dc327f9594d4b28ab2d3bb2197fe806e4a9d2134ebebf7dade83fc759ba9,True
Robustness,Rosenbrock,SAM_Adam_start3,123,,0.017284002155065536,a76f14e0feb0888be2badfe58e32d818dc60e8035377c3914aa9eaa1b5bff744,True
Robustness,Rosenbrock,SAM_Adam_start4,123,,0.1292017698287964,0ba11424eae15b3fd96841d07d249689d4624311b79113ce6151483b9c25fb1d,True
Robustness,Rosenbrock,SAM_Adam_start5,123,,0.024545788764953613,173a3934a8deea98fbaa7e58a7f14cbfa990c7a3cc638b113b8d7786d7dda904,True
Robustness,Rosenbrock,SAM_Adam_start6,123,,0.27884307503700256,56cc75c9b8e219de3a0378b74258db0e58634a52f174823d88f9bb44b558bc0b,True
Robustness,Rosenbrock,SAM_Adam_start7,123,,0.0,9758c7725598a2af3bd167698f2838bb591b993f1afc7acd6e18ec23c074cb4c,True
Robustness,Rosenbrock,SAM_Adam_start8,123,,0.009524887427687645,521358a22f94b35cc2d3b91a1af6d06b4959e7aeb1665c0d5977e43eeb67d078,True
Robustness,Rosenbrock,SAM_Adam_start9,123,,0.09727723896503448,326d90833c618bbe73eba3532f3abfdd7877fb9fa9dbd2a88fb148d38a56b4d7,True
Robustness,Rosenbrock,SGD_start0,456,,0.022134898230433464,291c69ec64421f006fa7469686bd1eb9ea1c07418f445322ac81f0c4b336106d,True
Robustness,Rosenbrock,SGD_start1,456,,0.1313064843416214,074e1162ef9148afcc0644eb8e542c73e6bd5ffe6a6db34b151e5fc3cbc675b3,True
Robustness,Rosenbrock,SGD_start2,456,,0.010314838960766792,8957964859cd8968b7b9b2af2c8c7f7c68517ef09e4c03f96d9c90085116e62c,True
Robustness,Rosenbrock,SGD_start3,456,,0.8264845609664917,a5e893f558c45b14ccb994c4e76893c9320fd741dc259ae5437a7cdaa5cf233f,True
Robustness,Rosenbrock,SGD_start4,456,,0.05633147433400154,3d96a7aef31d3355ceda9c29e094d86635956271bd083c75de6cfba4f8c13f96,True
Robustness,Rosenbrock,SGD_start5,456,,0.8297846913337708,0c31191f6fd10c700f7f56e28606fb4f850e48f9b0db7a06b91a1173a3d2e4a3,True
Robustness,Rosenbrock,SGD_start6,456,,1.0593403577804565,96c3fb0a021805e53786a868b9eea6a413e335bd4fadf453e9b01f463076a52d,True
Robustness,Rosenbrock,SGD_start7,456,,0.0,0a8590fc3ea920e0b4662e2e282ad8683b6c72d7dbdd05bec08292f053251f9a,True
Robustness,Rosenbrock,SGD_start8,456,,0.010028282180428505,98f1a55df122c456db900027cd5b78faaaade3fe6ed3191d452fce91d9e2d816,True
Robustness,Rosenbrock,SGD_start9,456,,0.12084688991308212,848ef4b3ff2c5a2ed0d0b6ce4863de3b33f56e9bbc59d4a7da18e1ba89554058,True
Robustness,Rosenbrock,SGD_Momentum_start0,456,,0.6433355808258057,4b5ddb59f3c28bc4bb0c3eda9ff2e5482084c433e48e54a3195fe5c807d144c7,True
Robustness,Rosenbrock,SGD_Momentum_start1,456,,7.090969302225858e-05,505a5a107d5d064227f772ca38d4d7fda285f6d1f5beb67d4b4b3aeb87109ee4,True
Robustness,Rosenbrock,SGD_Momentum_start2,456,,2.017696351686027e-05,e8c7669e9912d2685de586b458969864b457c171356c5378d7063822d23b114b,True
Robustness,Rosenbrock,SGD_Momentum_start3,456,,1.0817513465881348,cee4b791829cfa2195b4613ff790aa951729557a669f91e9684b7998a21c7ad5,True
Robustness,Rosenbrock,SGD_Momentum_start4,456,,0.5307701826095581,f275b79b378c8e5d1bb848e9244a09d7afe796503cc2e4cec5d5da4cb0d47037,True
Robustness,Rosenbrock,SGD_Momentum_start5,456,,8.017530490178615e-05,11bf80cd86d86660b2abf88d3d7efe97ca4eb18fd744f1d3fa0c726bbcfefcf8,True
Robustness,Rosenbrock,SGD_Momentum_start6,456,,0.7878424525260925,f25f96efcca391184668a902942be0abe9b7c652e08f44eca5c0d766540cf9a8,True
Robustness,Rosenbrock,SGD_Momentum_start7,456,,0.0,5257daa23478531db7b7eb78c1221522f8cbf3f8a2a0f1ad38d0a71496fcd023,True
Robustness,Rosenbrock,SGD_Momentum_start8,456,,0.3108105957508087,c39481a4f1cca1f079fa0ae05074206e2b3d7db9d1d0cb01dbb1fd20c5cc5938,True
Robustness,Rosenbrock,SGD_Momentum_start9,456,,0.13423816859722137,29c3af5548c2396bc93d0dec572493c2880bf5ab796b0e3161e797129ff210c2,True
Robustness,Rosenbrock,Adam_start0,456,,3.7463755688804667e-06,53e2685cbca90a0bb33d3d6cce5b2a5d1c12efc98d253de516dd6329b01db73c,True
Robustness,Rosenbrock,Adam_start1,456,,8.86163252289407e-05,d733b17a2a8f40e9ba5e2a109e0c9c8e86169d8166251d92790a3f08050aac16,True
Robustness,Rosenbrock,Adam_start2,456,,0.015473945997655392,7f5b886457e44ff94321889717c84bde3745d2359e5709196f3ee6cdef14961c,True
Robustness,Rosenbrock,Adam_start3,456,,6.38204364804551e-05,4e25a6b1231668bc2fcdcf97c2de02d8472a56aa7baa999952b5821e7c26e58c,True
Robustness,Rosenbrock,Adam_start4,456,,8.167057239916176e-05,b1a4687ed9e7a4ce94368e293b755a0d180a1fde5004b9b09624773f66c5d83b,True
Robustness,Rosenbrock,Adam_start5,456,,7.800068124197423e-05,0d498b405c3e131d0a5820659d148ba85ec5ff1d22d624d86239dd2a12324bc4,True
Robustness,Rosenbrock,Adam_start6,456,,6.162800127640367e-05,fefbf0c182620f77d03c27b41b683d17a58c83264e440e15cc9dfc050b09867c,True
Robustness,Rosenbrock,Adam_start7,456,,0.0,3abdc5ac495571be326f0278073d17e46502a0b5206b4116c67d96f48d151c1a,True
Robustness,Rosenbrock,Adam_start8,456,,0.006157862488180399,4391884c5a684c56645cf4e65dd2824f1289fc9149f01a20655dfa4954014f5b,True
Robustness,Rosenbrock,Adam_start9,456,,6.70250883558765e-05,a122bcf1be1c56390c0d9d55bed548ab2444474e54f41ab381fd33a478e2f7b3,True
Robustness,Rosenbrock,SAM_SGD_start0,456,,0.3039582371711731,23aa4284ad153f5abd909d794e0bec0bec32e5d7d475c064164ee08cfbe587c6,True
Robustness,Rosenbrock,SAM_SGD_start1,456,,0.05171332508325577,063be50f0e200dc601e4ae4e1d8c50524f73e4daeda9517f068baf349f65cd9c,True
Robustness,Rosenbrock,SAM_SGD_start2,456,,0.06731434911489487,79f9d669bb1457e5ddf91cf5576bd0eec51ea70ffa661a42d2819b144f554829,True
Robustness,Rosenbrock,SAM_SGD_start3,456,,0.0873548686504364,ffd4d727f1465b789882d391000561d3e803528715144e5a90134f0b99d8ccd9,True
Robustness,Rosenbrock,SAM_SGD_start4,456,,0.11416757851839066,814e38aff9901a4f9da2fbf9fc5a4b1c04e241bc012de952b22efd7fe737e400,True
Robustness,Rosenbrock,SAM_SGD_start5,456,,0.655799388885498,9895e789f76a951195fbb8f24bf4cfacfe632cd2ba135439f4a240ed66255233,True
Robustness,Rosenbrock,SAM_SGD_start6,456,,0.2834111154079437,78a6b0df1671f56bfafc6413988d130d7a321afb76d0c33cc57d9547e31f0330,True
Robustness,Rosenbrock,SAM_SGD_start7,456,,0.0,700e38824d9bd5a319a2e1829e05ab77f75681116498248111f52653005237f5,True
Robustness,Rosenbrock,SAM_SGD_start8,456,,0.1193513497710228,63e16851ca6acd011abdaa15810ae253c4c56287b4a1350c50d4c2c1eb464017,True
Robustness,Rosenbrock,SAM_SGD_start9,456,,0.26087185740470886,7b3774505d5f965c675ffe9dfd709daec3422e1af0d376a9c834d82f39fb2d8b,True
Robustness,Rosenbrock,SAM_Adam_start0,456,,0.008722423575818539,c45642dfc929ac9ca012e8d035037e1039234464f6dcf3724cd4e264cb67186d,True
Robustness,Rosenbrock,SAM_Adam_start1,456,,0.011822768487036228,523a7a58e55a88a4c3451e68d15b46608bdcfd3e56ac8469f7469da0245adfc4,True
Robustness,Rosenbrock,SAM_Adam_start2,456,,0.034497011452913284,b29bb43e53a09674cadb94186b6d103e61c7b8dd766eb7d26828e815055cb8d4,True
Robustness,Rosenbrock,SAM_Adam_start3,456,,0.017284002155065536,af4e8d87d9634d771468eb3d1f6097aec3df84489b32d928d88e08beeb00eaf0,True
Robustness,Rosenbrock,SAM_Adam_start4,456,,0.1292017698287964,581bd920a3ef6c84e45ac8d9726f44bcb66dd1539a882f65655ac2632c43e9e6,True
Robustness,Rosenbrock,SAM_Adam_start5,456,,0.024545788764953613,2c5192624072b245b4565d959db5fcbb39c4bbf0ae1904ce6669e0bc6975bede,True
Robustness,Rosenbrock,SAM_Adam_start6,456,,0.27884307503700256,bef19b77b143d76bf62a8739a0972fc37e8873544bb665478e6cb065e0e7a4ad,True
Robustness,Rosenbrock,SAM_Adam_start7,456,,0.0,3c5440ffa87780f6026096db14cb30565cd239936782f14912dc512d928b3b14,True
Robustness,Rosenbrock,SAM_Adam_start8,456,,0.009524887427687645,e5fb65c2da18031de78ae1babcc3bc267d574eb74ae8185f90db8127a52093df,True
Robustness,Rosenbrock,SAM_Adam_start9,456,,0.09727723896503448,811aeefe09b491e47f56d283fd46ee0dfbad048e0e755fc8f346b06c97268d8d,True
Robustness,Rosenbrock,SGD_start0,789,,0.022134898230433464,78b802eac2ba50c6d34ab352af1a51b26fc9f25d5492d76df97f3b48e98684e9,True
Robustness,Rosenbrock,SGD_start1,789,,0.1313064843416214,20c2f662aee81f3773f04feda7f127b845e31a637b93733fb6d43388953c0421,True
Robustness,Rosenbrock,SGD_start2,789,,0.010314838960766792,fa5d04c9f72ba884044525cc958fefa9a16f2c98696d4f38b3b0aa61f1d84f8b,True
Robustness,Rosenbrock,SGD_start3,789,,0.8264845609664917,95d3d45317dfc9e5228cd9f5c68adac8ad5950b0c501721180a8073ab1777aa5,True
Robustness,Rosenbrock,SGD_start4,789,,0.05633147433400154,5243e0658ce9330dfe97668542ecd38dbc6144319ac3ae42ab5ced834c792be7,True
Robustness,Rosenbrock,SGD_start5,789,,0.8297846913337708,f7435175b02106e82ec1816e5aadad87bd8e8768f7041b49a505721bcfd1c679,True
Robustness,Rosenbrock,SGD_start6,789,,1.0593403577804565,d426a04156125b851e4ebcb8fd7871fdde11646b953275d34eeb1dfc3dce5481,True
Robustness,Rosenbrock,SGD_start7,789,,0.0,0af818472b62cc5fd3bcc11814a6740d129906f4145406a44421924d33f96018,True
Robustness,Rosenbrock,SGD_start8,789,,0.010028282180428505,c0ddfd64a7c96d13bd8d26932317182c32acaab5e5a9381b0d842b6958618af3,True
Robustness,Rosenbrock,SGD_start9,789,,0.12084688991308212,1cfe8bc2d25bc843851fa32596e534727dbc03df8a1181de89ea6f1d451cc143,True
Robustness,Rosenbrock,SGD_Momentum_start0,789,,0.6433355808258057,42e50abf9f32c0a6145be39a6f1e2695b0faddc9f4d7bc81a975e2c1ebbbf05a,True
Robustness,Rosenbrock,SGD_Momentum_start1,789,,7.090969302225858e-05,791fd04f4083462e06ed8a722fae716885be15a22ec147faa17f20e35e81b331,True
Robustness,Rosenbrock,SGD_Momentum_start2,789,,2.017696351686027e-05,876e18b3fa7a519e8239d1921a118c391c7758c0abc76de55604a9c469f67ab8,True
Robustness,Rosenbrock,SGD_Momentum_start3,789,,1.0817513465881348,b0f2009ef643357e4cfecd3ee7d9c7ff5b7652495df2db88fd4e074bc879ef09,True
Robustness,Rosenbrock,SGD_Momentum_start4,789,,0.5307701826095581,76504545f4ca76f2e3ce885a5626dcd165877461599e752c2d6fcecc290c801a,True
Robustness,Rosenbrock,SGD_Momentum_start5,789,,8.017530490178615e-05,203cdeb4152a0783c7144e2605e9886168d4489fbe2b94116b055b6c8b00c5fd,True
Robustness,Rosenbrock,SGD_Momentum_start6,789,,0.7878424525260925,47be4787c2454bb9eb0dbf80ed4966b42d7b47c35949d7e64fc713a22c23b60b,True
Robustness,Rosenbrock,SGD_Momentum_start7,789,,0.0,90e0b0edd3892fd7adf5c08e08515dfc6c9fc96671b6bb9ac98b9f94ccf60838,True
Robustness,Rosenbrock,SGD_Momentum_start8,789,,0.3108105957508087,fd14f1e49bdb2993a4b92f3b99b2899cd9e2a82e1cd412dafa1b1b3272057329,True
Robustness,Rosenbrock,SGD_Momentum_start9,789,,0.13423816859722137,14caa75bebc317864fd7b2b5b408014c3605fdd2718d42b8ba9a5bcbb972c0d8,True
Robustness,Rosenbrock,Adam_start0,789,,3.7463755688804667e-06,0191cbd4f56bd716169ac9de129b43b6a5adebeafe32a18c68af4923b8c96e22,True
Robustness,Rosenbrock,Adam_start1,789,,8.86163252289407e-05,ae9a0afad8a779d8fe8bc452c18051d6068268585ae39d86bc53ac6c0a710b2e,True
Robustness,Rosenbrock,Adam_start2,789,,0.015473945997655392,d06d11fbb53b66e2818b6137ab23ec0c7f494a892b6c65314ec1b4eb2935f5f0,True
Robustness,Rosenbrock,Adam_start3,789,,6.38204364804551e-05,52b24ddb104f4888be8a51d5dc95fd4fda95344a8e0a6f5abcb1a09595bde777,True
Robustness,Rosenbrock,Adam_start4,789,,8.167057239916176e-05,c68046ffcb5cd66d15badc06a6d8166591d4fba64ba6f81919b9ec549e73244a,True
Robustness,Rosenbrock,Adam_start5,789,,7.800068124197423e-05,4ea81523db865c30c8fbd47b2bb0462ee922a8b196755009464ff9936128bed8,True
Robustness,Rosenbrock,Adam_start6,789,,6.162800127640367e-05,fc7b598e5fd891730fd4ed4095cb4c265d056fc73488d29a282a59e691aac9b9,True
Robustness,Rosenbrock,Adam_start7,789,,0.0,192ecc51d6a5256df8c5b9d7bc91cbb08fda51b70b9ef89e63c134343626cda9,True
Robustness,Rosenbrock,Adam_start8,789,,0.006157862488180399,1cacc399c74a69b9ae34d6944717696cfb9308ecbf6fc3aa7198c3455b30d6e0,True
Robustness,Rosenbrock,Adam_start9,789,,6.70250883558765e-05,d911b46a09caa3fc1548c2ca95353007539383d5fc7bfcbf34a3c377248ed27c,True
Robustness,Rosenbrock,SAM_SGD_start0,789,,0.3039582371711731,521a27dc2c65dfce519d4cf9bd035b931925e89c472dc1c35e62402e629deef7,True
Robustness,Rosenbrock,SAM_SGD_start1,789,,0.05171332508325577,fd1de3422b7c48fb67af7914c82bcf86ed2c3712643bd00b694ce15b39305544,True
Robustness,Rosenbrock,SAM_SGD_start2,789,,0.06731434911489487,519c8cb0f0e52d6f0fa1972f3242c3022f67a4e0811ccdba2d0de1e450a14cb9,True
Robustness,Rosenbrock,SAM_SGD_start3,789,,0.0873548686504364,865cb30d37a173f5894480395a1f6ba673fa29c4a9c77c220d67282d136f4e39,True
Robustness,Rosenbrock,SAM_SGD_start4,789,,0.11416757851839066,caa834ca0505ba18f51630fbe994640df95464fc06c588671a6646ff017de723,True
Robustness,Rosenbrock,SAM_SGD_start5,789,,0.655799388885498,732e4e2f0414dcf91976e579e232d8eb478090647947daf5c5bc34179c618a3e,True
Robustness,Rosenbrock,SAM_SGD_start6,789,,0.2834111154079437,bf5af16179642f51590082d4826b80cabf34004975e0bb7695650188a8f1fee1,True
Robustness,Rosenbrock,SAM_SGD_start7,789,,0.0,dccb9045a21859c2c6eb2c1abc545ad181ec6b055bc1e79a2351ed31e11b5558,True
Robustness,Rosenbrock,SAM_SGD_start8,789,,0.1193513497710228,564a1433d473c4337fb916344104f296846fbddfbd1906560d2626e1d5366d84,True
Robustness,Rosenbrock,SAM_SGD_start9,789,,0.26087185740470886,5a7b2e1ee557e1894d8e7be24f346e83f536b107e64c87619dd6deeeb364748e,True
Robustness,Rosenbrock,SAM_Adam_start0,789,,0.008722423575818539,c61f62898004107aa5959ce4d6df1b15354bd463eb27b2a3206f2c03571bf29f,True
Robustness,Rosenbrock,SAM_Adam_start1,789,,0.011822768487036228,a2188a5838eabcb23394c23f6daf3ead6312e1d50a5ae929a898dcda5fc7c9a1,True
Robustness,Rosenbrock,SAM_Adam_start2,789,,0.034497011452913284,1f259a9ff4c9acf5ed3ae7c05c142b5486917b1d1fa39fda578c357270ed3128,True
Robustness,Rosenbrock,SAM_Adam_start3,789,,0.017284002155065536,93658a21ea02a623c4ece14d00ee3d6083a5207b50565f33762f0376f9bb8749,True
Robustness,Rosenbrock,SAM_Adam_start4,789,,0.1292017698287964,0baa7a0ef1469a98ef013b8eaf39be0321d2e63001ccc65ffd7ec39d12dce348,True
Robustness,Rosenbrock,SAM_Adam_start5,789,,0.024545788764953613,ad9f46f55c8ecee00a9e394006f9fd0bae0f163dc8aeb2bfc6fcac011d24cb40,True
Robustness,Rosenbrock,SAM_Adam_start6,789,,0.27884307503700256,a4fe165942034ae6563804ecfb47b6243e523962cc3834586bc17ca8c1b1d009,True
Robustness,Rosenbrock,SAM_Adam_start7,789,,0.0,f538e8c803c7fd4e83c5f47416ccdc87833fe9babb38e991f92cd29c7fb0a977,True
Robustness,Rosenbrock,SAM_Adam_start8,789,,0.009524887427687645,9db46d71bb8bb537fb420ca520e42eee8eb9d55e0f10e943110a3b32fb69a52d,True
Robustness,Rosenbrock,SAM_Adam_start9,789,,0.09727723896503448,5c554284cb815353dd24f94127ca185919b2fdee0c0c0854bf61358a09b44294,True
Robustness,Rosenbrock,SGD_start0,1011,,0.022134898230433464,f5bd3bea7a40f06d1b5399042fcf9d2200a4eaa708529a3b394940e49a6b564f,True
Robustness,Rosenbrock,SGD_start1,1011,,0.1313064843416214,c1141b7b51f8e247746a79f436f2533d33e2fc3b5a13516c9065e5a1ca9f1c4f,True
Robustness,Rosenbrock,SGD_start2,1011,,0.010314838960766792,de373e2dcef9a372adbda46dd417756432054ba8a55b13c5422f6e58d40331cb,True
Robustness,Rosenbrock,SGD_start3,1011,,0.8264845609664917,29eb5bf07b168d38f8b40373176c89f41dc740c5ca47f2da443bd6e770763e3f,True
